pitch_type,game_date,release_speed,release_pos_x,release_pos_z,player_name,batter,pitcher,events,description,spin_dir,spin_rate_deprecated,break_angle_deprecated,break_length_deprecated,zone,des,game_type,stand,p_throws,home_team,away_team,type,hit_location,bb_type,balls,strikes,game_year,pfx_x,pfx_z,plate_x,plate_z,on_3b,on_2b,on_1b,outs_when_up,inning,inning_topbot,hc_x,hc_y,tfs_deprecated,tfs_zulu_deprecated,fielder_2,umpire,sv_id,vx0,vy0,vz0,ax,ay,az,sz_top,sz_bot,hit_distance_sc,launch_speed,launch_angle,effective_speed,release_spin_rate,release_extension,game_pk,pitcher,fielder_2,fielder_3,fielder_4,fielder_5,fielder_6,fielder_7,fielder_8,fielder_9,release_pos_y,estimated_ba_using_speedangle,estimated_woba_using_speedangle,woba_value,woba_denom,babip_value,iso_value,launch_speed_angle,at_bat_number,pitch_number,pitch_name,home_score,away_score,bat_score,fld_score,post_away_score,post_home_score,post_bat_score,post_fld_score,if_fielding_alignment,of_fielding_alignment,spin_axis,delta_home_win_exp,delta_run_exp
FF,5/4/19,96.4,-1.99,5.59,"Darvish, Yu",657557,506433,,ball,,,,,14,Paul DeJong walks.,R,R,R,CHC,STL,B,,,0,1,2019,-0.39,1.54,2.02,0.36,,,,2,1,Top,,,,,543089,,,11.56619257,-139.5208974,-11.80013958,-7.85234462,33.13732271,-9.305145023,3.43,1.6,,,,96.3,2584,6.6,565137,506433,543089,519203,518614,623520,595879,656941,546991,592178,53.86,,,,,,,,3,2,4-Seam Fastball,0,0,0,0,0,0,0,0,Standard,Standard,194,0,0.012
FT,5/4/19,94.6,-1.97,5.54,"Darvish, Yu",657557,506433,,called_strike,,,,,2,Paul DeJong walks.,R,R,R,CHC,STL,S,,,0,0,2019,-0.62,0.84,-0.02,3.12,,,,2,1,Top,,,,,543089,,,6.507479964,-137.7711458,-2.565308121,-9.315394969,29.43406689,-21.07990616,3.41,1.6,,,,95.2,2312,6.5,565137,506433,543089,519203,518614,623520,595879,656941,546991,592178,54.02,,,,,,,,3,1,2-Seam Fastball,0,0,0,0,0,0,0,0,Standard,Standard,216,0,-0.019
FT,5/4/19,96.3,-2.05,5.6,"Darvish, Yu",502671,506433,field_out,hit_into_play,,,,,6,Paul Goldschmidt lines out to first baseman Anthony Rizzo.,R,R,R,CHC,STL,X,3,line_drive,0,1,2019,-0.76,0.8,0.56,2.24,,,,1,1,Top,155.04,163.35,,,543089,,,8.675182882,-140.0296029,-5.227585718,-11.90330324,27.99699005,-20.6468664,3.45,1.67,160,98.8,8,96.9,2373,6.4,565137,506433,543089,519203,518614,623520,595879,656941,546991,592178,54.06,0.58,0.522,0,1,0,0,4,2,2,2-Seam Fastball,0,0,0,0,0,0,0,0,Standard,Standard,224,0.015,-0.147
FF,5/4/19,93.7,-2.06,5.63,"Darvish, Yu",502671,506433,,swinging_strike,,,,,2,Paul Goldschmidt lines out to first baseman Anthony Rizzo.,R,R,R,CHC,STL,S,,,0,0,2019,-0.37,0.71,-0.13,3.04,,,,1,1,Top,,,,,543089,,,5.821380606,-136.4945534,-2.638235442,-5.752894503,24.9561221,-22.84304846,3.45,1.67,,,,94.7,2362,6.4,565137,506433,543089,519203,518614,623520,595879,656941,546991,592178,54.07,,,,,,,,2,1,4-Seam Fastball,0,0,0,0,0,0,0,0,Standard,Standard,207,0,-0.03
FT,5/4/19,94.9,-2.24,5.5,"Darvish, Yu",572761,506433,field_out,hit_into_play,,,,,8,Matt Carpenter grounds out to first baseman Anthony Rizzo.,R,L,R,CHC,STL,X,3,ground_ball,3,2,2019,-1.02,0.74,-0.22,2.19,,,,0,1,Top,160.49,166.98,,,543089,,,7.606232171,-138.0724415,-4.753422833,-14.70659716,27.53561293,-21.77133894,3.44,1.7,8,87,-15,95.8,2561,6.6,565137,506433,543089,519203,518614,623520,595879,656941,546991,592178,53.92,0.073,0.066,0,1,0,0,2,1,6,2-Seam Fastball,0,0,0,0,0,0,0,0,Infield shift,Standard,234,0.022,-0.319
FC,5/4/19,88.2,-2.22,5.58,"Darvish, Yu",572761,506433,,ball,,,,,14,Matt Carpenter grounds out to first baseman Anthony Rizzo.,R,L,R,CHC,STL,B,,,2,2,2019,0.66,-0.11,0.53,0.41,,,,0,1,Top,,,,,543089,,,5.30223069,-128.2704174,-6.268582527,6.227551215,22.40951704,-32.44850389,3.5,1.71,,,,87.6,,5.6,565137,506433,543089,519203,518614,623520,595879,656941,546991,592178,54.87,,,,,,,,1,5,Cutter,0,0,0,0,0,0,0,0,Infield shift,Standard,81,0,0.102
FT,5/4/19,93.7,-2.17,5.6,"Darvish, Yu",572761,506433,,called_strike,,,,,9,Matt Carpenter grounds out to first baseman Anthony Rizzo.,R,L,R,CHC,STL,S,,,2,1,2019,-1.07,0.77,0.3,1.67,,,,0,1,Top,,,,,543089,,,8.836780182,-136.2198074,-6.201184276,-15.36786174,27.95446908,-21.32306819,3.6,1.67,,,,94.6,2581,6.7,565137,506433,543089,519203,518614,623520,595879,656941,546991,592178,53.81,,,,,,,,1,4,2-Seam Fastball,0,0,0,0,0,0,0,0,Infield shift,Standard,234,0,-0.073
FT,5/4/19,92.8,-2.13,5.6,"Darvish, Yu",572761,506433,,foul,,,,,13,Matt Carpenter grounds out to first baseman Anthony Rizzo.,R,L,R,CHC,STL,S,,,2,0,2019,-1.26,0.69,-1.2,1.88,,,,0,1,Top,,,,,543089,,,5.190021546,-135.1436119,-5.320729093,-16.63581863,28.35883288,-22.7164735,3.44,1.7,,,,93.4,2496,6.5,565137,506433,543089,519203,518614,623520,595879,656941,546991,592178,53.96,,,,,,,,1,3,2-Seam Fastball,0,0,0,0,0,0,0,0,Infield shift,Standard,241,0,-0.063
FT,5/4/19,92.9,-2.36,5.58,"Darvish, Yu",572761,506433,,ball,,,,,11,Matt Carpenter grounds out to first baseman Anthony Rizzo.,R,L,R,CHC,STL,B,,,1,0,2019,-1.14,0.76,-2.33,2.79,,,,0,1,Top,,,,,543089,,,2.574122774,-135.385956,-3.059040671,-14.60676237,29.35249338,-22.31789253,3.52,1.78,,,,93.3,2462,6.4,565137,506433,543089,519203,518614,623520,595879,656941,546991,592178,54.09,,,,,,,,1,2,2-Seam Fastball,0,0,0,0,0,0,0,0,Infield shift,Standard,236,0,0.068
FF,5/4/19,93.6,-2.01,5.72,"Darvish, Yu",572761,506433,,ball,,,,,14,Matt Carpenter grounds out to first baseman Anthony Rizzo.,R,L,R,CHC,STL,B,,,0,0,2019,-0.1,1.33,1.79,-0.07,,,,0,1,Top,,,,,543089,,,9.973906053,-135.611205,-12.04734976,-3.24896845,27.69421154,-13.50068193,3.61,1.78,,,,93.4,2528,6.3,565137,506433,543089,519203,518614,623520,595879,656941,546991,592178,54.22,,,,,,,,1,1,4-Seam Fastball,0,0,0,0,0,0,0,0,Infield shift,Standard,184,0,0.037
FC,4/27/19,86.8,-2.51,5.48,"Darvish, Yu",605113,506433,field_out,hit_into_play,,,,,7,"Nick Ahmed grounds out, third baseman David Bote to first baseman Anthony Rizzo.",R,R,R,ARI,CHC,X,5,ground_ball,2,0,2019,0.55,0.05,-0.78,1.99,,606466,,2,6,Bot,107.74,169.44,,,543089,,,3.027805262,-126.4373412,-2.353459258,5.333030274,22.72654912,-31.36451513,3.58,1.74,13,78.5,-9,87,2922,6.1,564843,506433,543089,519203,518614,623520,595879,656941,518792,592178,54.41,0.1,0.102,0,1,0,0,2,54,3,Cutter,1,7,1,7,7,1,1,7,Standard,Standard,96,-0.007,-0.391
FC,4/27/19,87.7,-2.63,5.38,"Darvish, Yu",605113,506433,,blocked_ball,,,,,14,"Nick Ahmed grounds out, third baseman David Bote to first baseman Anthony Rizzo.",R,R,R,ARI,CHC,B,,,1,0,2019,0.63,0.16,1.86,-0.12,,,606466,2,6,Bot,,,,,543089,,,9.516432208,-127.3168929,-7.496012415,5.039478705,23.63986027,-29.24874509,3.64,1.76,,,,87.6,3033,6.1,564843,506433,543089,519203,518614,623520,595879,656941,518792,592178,54.38,,,,,,,,54,2,Cutter,1,7,1,7,7,1,1,7,Standard,Standard,105,0.002,0.046
FC,4/27/19,88.8,-2.61,5.49,"Darvish, Yu",605113,506433,,ball,,,,,13,"Nick Ahmed grounds out, third baseman David Bote to first baseman Anthony Rizzo.",R,R,R,ARI,CHC,B,,,0,0,2019,0.72,0.13,-0.03,1.02,,,606466,2,6,Bot,,,,,543089,,,4.823415492,-129.2515048,-5.18995969,7.095828453,23.86069421,-30.02615124,3.57,1.78,,,,88.6,2900,5.9,564843,506433,543089,519203,518614,623520,595879,656941,518792,592178,54.59,,,,,,,,54,1,Cutter,1,7,1,7,7,1,1,7,Standard,Standard,100,0,0.035
FT,4/27/19,92.2,-2.42,5.67,"Darvish, Yu",606466,506433,force_out,hit_into_play,,,,,7,"Ketel Marte grounds into a force out, first baseman Anthony Rizzo to shortstop Javier Baez.   Adam Jones out at 2nd.    Ketel Marte to 1st.",R,L,R,ARI,CHC,X,3,ground_ball,1,2,2019,-0.7,0.49,-0.63,1.59,,,430945,1,6,Bot,144.24,176.03,,,543089,,,5.994704042,-134.1289283,-5.604660057,-9.522203438,25.84357316,-25.43441735,3.53,1.68,2,73.9,-45,92,1885,5.9,564843,506433,543089,519203,518614,623520,595879,656941,518792,592178,54.58,0.1,0.097,0,1,0,0,2,53,4,2-Seam Fastball,1,7,1,7,7,1,1,7,Standard,Standard,235,-0.009,-0.286
FC,4/27/19,84.8,-2.42,5.54,"Darvish, Yu",606466,506433,,blocked_ball,,,,,14,"Ketel Marte grounds into a force out, first baseman Anthony Rizzo to shortstop Javier Baez.   Adam Jones out at 2nd.    Ketel Marte to 1st.",R,L,R,ARI,CHC,B,,,0,2,2019,0.94,-0.47,1.66,-0.03,,,430945,1,6,Bot,,,,,543089,,,7.592678532,-123.101903,-5.660859607,7.869824964,25.3291229,-35.9454202,3.55,1.65,,,,83.9,2856,5.9,564843,506433,543089,519203,518614,623520,595879,656941,518792,592178,54.56,,,,,,,,53,3,Cutter,1,7,1,7,7,1,1,7,Standard,Standard,64,0,0.026
FC,4/27/19,89.5,-2.67,5.48,"Darvish, Yu",606466,506433,,called_strike,,,,,7,"Ketel Marte grounds into a force out, first baseman Anthony Rizzo to shortstop Javier Baez.   Adam Jones out at 2nd.    Ketel Marte to 1st.",R,L,R,ARI,CHC,S,,,0,1,2019,0.59,0.15,-0.49,2.17,,,430945,1,6,Bot,,,,,543089,,,4.158524487,-130.439072,-2.572449164,5.945280768,23.66202793,-30.15146236,3.55,1.78,,,,89.6,2835,6,564843,506433,543089,519203,518614,623520,595879,656941,518792,592178,54.55,,,,,,,,53,2,Cutter,1,7,1,7,7,1,1,7,Standard,Standard,105,0,-0.066
FC,4/27/19,87.1,-2.58,5.57,"Darvish, Yu",606466,506433,,called_strike,,,,,13,"Ketel Marte grounds into a force out, first baseman Anthony Rizzo to shortstop Javier Baez.   Adam Jones out at 2nd.    Ketel Marte to 1st.",R,L,R,ARI,CHC,S,,,0,0,2019,0.44,-0.07,-1.02,2.12,,,430945,1,6,Bot,,,,,543089,,,2.843886736,-126.9171494,-2.043719096,4.17028734,23.72259111,-32.73699404,3.67,1.76,,,,87,2766,5.9,564843,506433,543089,519203,518614,623520,595879,656941,518792,592178,54.56,,,,,,,,53,1,Cutter,1,7,1,7,7,1,1,7,Standard,Standard,82,0,-0.055
FC,4/27/19,88.5,-2.51,5.52,"Darvish, Yu",572233,506433,strikeout,swinging_strike,,,,,5,Christian Walker strikes out swinging.,R,R,R,ARI,CHC,S,2,,2,2,2019,0.73,0.03,-0.17,2.17,,,430945,0,6,Bot,,,,,543089,,,4.203708825,-128.985844,-2.239554899,7.341811565,23.41647093,-31.6240353,3.36,1.55,,,,88.6,2828,6,564843,506433,543089,519203,518614,623520,595879,656941,518792,592178,54.53,,,0,1,0,0,,52,5,Cutter,1,7,1,7,7,1,1,7,Standard,Standard,93,-0.013,-0.346
FC,4/27/19,87.6,-2.51,5.51,"Darvish, Yu",572233,506433,,swinging_strike_blocked,,,,,14,Christian Walker strikes out swinging.,R,R,R,ARI,CHC,S,,,2,1,2019,0.57,-0.04,0.17,0.7,,,430945,0,6,Bot,,,,,543089,,,5.270353077,-127.4353011,-5.39603994,5.168641391,24.36535785,-31.77588542,3.36,1.55,,,,87.2,2877,5.9,564843,506433,543089,519203,518614,623520,595879,656941,518792,592178,54.59,,,,,,,,52,4,Cutter,1,7,1,7,7,1,1,7,Standard,Standard,86,0,-0.122
FC,4/27/19,87.7,-2.43,5.54,"Darvish, Yu",572233,506433,,ball,,,,,14,Christian Walker strikes out swinging.,R,R,R,ARI,CHC,B,,,1,1,2019,0.71,0.09,1.41,1.58,,,430945,0,6,Bot,,,,,543089,,,7.795795142,-127.651784,-3.71095235,6.342135591,22.80075224,-30.72689935,3.34,1.58,,,,87.8,2817,6.1,564843,506433,543089,519203,518614,623520,595879,656941,518792,592178,54.44,,,,,,,,52,3,Cutter,1,7,1,7,7,1,1,7,Standard,Standard,97,0,0.091
FT,4/27/19,91.3,-2.17,5.74,"Darvish, Yu",572233,506433,,ball,,,,,14,Christian Walker strikes out swinging.,R,R,R,ARI,CHC,B,,,0,1,2019,-0.64,0.66,0.67,1.35,,,430945,0,6,Bot,,,,,543089,,,8.434512277,-132.6498255,-6.558768889,-9.089742353,25.5450634,-23.35442022,3.38,1.54,,,,91.1,2030,6,564843,506433,543089,519203,518614,623520,595879,656941,518792,592178,54.5,,,,,,,,52,2,2-Seam Fastball,1,7,1,7,7,1,1,7,Standard,Standard,224,0,0.053
FC,4/27/19,86,-2.38,5.66,"Darvish, Yu",572233,506433,,called_strike,,,,,8,Christian Walker strikes out swinging.,R,R,R,ARI,CHC,S,,,0,0,2019,0.88,-0.19,-0.07,1.99,,,430945,0,6,Bot,,,,,543089,,,3.719622961,-125.2809081,-2.092765671,8.415267096,24.03005977,-34.0072418,3.47,1.55,,,,85.7,2813,5.9,564843,506433,543089,519203,518614,623520,595879,656941,518792,592178,54.57,,,,,,,,52,1,Cutter,1,7,1,7,7,1,1,7,Standard,Standard,78,0,-0.067
SL,4/27/19,85.5,-2.63,5.44,"Darvish, Yu",430945,506433,walk,blocked_ball,,,,,14,Adam Jones walks.,R,R,R,ARI,CHC,B,,,3,2,2019,1.22,0.03,0.92,0.02,,,,0,6,Bot,,,,,543089,,,5.920438445,-124.2620928,-6.495698537,11.37515906,24.41763922,-30.81178706,3.52,1.81,,,,85.2,2876,6.1,564843,506433,543089,519203,518614,623520,595879,656941,518792,592178,54.4,,,0.7,1,0,0,,51,6,Slider,1,7,1,7,7,1,1,7,Standard,Standard,92,0.014,0.341
FC,4/27/19,85.2,-2.44,5.53,"Darvish, Yu",430945,506433,,swinging_strike,,,,,9,Adam Jones walks.,R,R,R,ARI,CHC,S,,,3,1,2019,0.88,0.18,0.4,1.58,,,,0,6,Bot,,,,,543089,,,4.927773193,-124.0317354,-3.409842606,8.246607964,21.55270701,-29.88190151,3.53,1.67,,,,85.5,2797,6.2,564843,506433,543089,519203,518614,623520,595879,656941,518792,592178,54.33,,,,,,,,51,5,Cutter,1,7,1,7,7,1,1,7,Standard,Standard,102,0,-0.091
FF,4/27/19,91.4,-2.36,5.62,"Darvish, Yu",430945,506433,,called_strike,,,,,5,Adam Jones walks.,R,R,R,ARI,CHC,S,,,3,0,2019,-0.28,1.34,0.02,2.37,,,,0,6,Bot,,,,,543089,,,6.640154638,-132.9604716,-5.273948345,-4.732352276,26.31733399,-15.23755389,3.62,1.72,,,,92.1,2550,6.6,564843,506433,543089,519203,518614,623520,595879,656941,518792,592178,53.95,,,,,,,,51,4,4-Seam Fastball,1,7,1,7,7,1,1,7,Standard,Standard,192,0,-0.078
FF,4/27/19,90.9,-2.28,5.64,"Darvish, Yu",430945,506433,,ball,,,,,11,Adam Jones walks.,R,R,R,ARI,CHC,B,,,2,0,2019,-0.18,1.47,-0.48,4.11,,,,0,6,Bot,,,,,543089,,,4.91524582,-132.4234564,-1.126366613,-3.15660256,27.11590761,-14.75031351,3.53,1.64,,,,91.3,2547,6.4,564843,506433,543089,519203,518614,623520,595879,656941,518792,592178,54.15,,,,,,,,51,3,4-Seam Fastball,1,7,1,7,7,1,1,7,Standard,Standard,187,0,0.136
SL,4/27/19,83.6,-2.51,5.52,"Darvish, Yu",430945,506433,,ball,,,,,14,Adam Jones walks.,R,R,R,ARI,CHC,B,,,1,0,2019,1.28,0.1,0.46,-0.74,,,,0,6,Bot,,,,,543089,,,4.338253629,-121.4026941,-8.012736418,11.42279673,26.29410623,-29.72253122,3.55,1.63,,,,82.5,,5.9,564843,506433,543089,519203,518614,623520,595879,656941,518792,592178,54.6,,,,,,,,51,2,Slider,1,7,1,7,7,1,1,7,Standard,Standard,95,0,0.068
FF,4/27/19,91.6,-2.17,5.67,"Darvish, Yu",430945,506433,,ball,,,,,1,Adam Jones walks.,R,R,R,ARI,CHC,B,,,0,0,2019,-0.13,1.51,-0.33,3.56,,,,0,6,Bot,,,,,543089,,,4.937077316,-133.3551593,-2.747385449,-2.614635703,28.61019814,-13.75450291,3.5,1.71,,,,91.7,2537,6.3,564843,506433,543089,519203,518614,623520,595879,656941,518792,592178,54.16,,,,,,,,51,1,4-Seam Fastball,1,7,1,7,7,1,1,7,Standard,Standard,185,0,0.037
FF,4/27/19,93.7,-2.4,5.67,"Darvish, Yu",444482,506433,home_run,hit_into_play,,,,,9,David Peralta homers (4) on a fly ball to center field.,R,L,R,ARI,CHC,X,,fly_ball,0,0,2019,0.05,1.02,0.32,1.68,,,,0,6,Bot,126.74,8.52,,,543089,,,6.933141024,-136.294213,-6.896196162,-0.743894359,28.13490073,-18.05920872,3.46,1.62,448,106.9,23,94.4,2430,6.6,564843,506433,543089,519203,518614,623520,595879,656941,518792,592178,53.94,0.96,1.794,2,1,0,3,6,50,1,4-Seam Fastball,0,7,0,7,7,1,1,7,Standard,Standard,177,0.012,1
FT,4/27/19,91.4,-2.22,5.64,"Darvish, Yu",500871,506433,field_out,hit_into_play,,,,,13,"Eduardo Escobar grounds out softly, first baseman Anthony Rizzo to pitcher Yu Darvish.",R,L,R,ARI,CHC,X,3,ground_ball,1,1,2019,-0.86,0.63,-0.17,1.07,,,,2,5,Bot,145.76,172.48,,,543089,,,7.005991466,-132.9148018,-7.071658441,-11.50777753,23.95797265,-23.50951767,3.2,1.5,,82.9,-21,92,1960,6.3,564843,506433,543089,519203,518614,623520,595879,656941,518792,592178,54.18,0.073,0.066,0,1,0,0,2,45,3,2-Seam Fastball,0,7,0,7,7,0,0,7,Standard,Standard,233,-0.002,-0.108
FC,4/27/19,87,-2.51,5.55,"Darvish, Yu",500871,506433,,called_strike,,,,,4,"Eduardo Escobar grounds out softly, first baseman Anthony Rizzo to pitcher Yu Darvish.",R,L,R,ARI,CHC,S,,,1,0,2019,0.74,0.01,-0.65,2.2,,,,2,5,Bot,,,,,543089,,,2.953071547,-126.6541031,-1.938718989,7.312139967,22.78998284,-31.9737195,3.03,1.51,,,,86.7,2823,5.8,564843,506433,543089,519203,518614,623520,595879,656941,518792,592178,54.71,,,,,,,,45,2,Cutter,0,7,0,7,7,0,0,7,Standard,Standard,91,0,-0.021
FC,4/27/19,86.5,-2.4,5.58,"Darvish, Yu",500871,506433,,ball,,,,,14,"Eduardo Escobar grounds out softly, first baseman Anthony Rizzo to pitcher Yu Darvish.",R,L,R,ARI,CHC,B,,,0,0,2019,0.71,-0.25,0.64,1.05,,,,2,5,Bot,,,,,543089,,,5.792547162,-125.8717261,-4.103536828,6.410278374,23.70699645,-34.28568601,3.17,1.47,,,,86.3,2733,6,564843,506433,543089,519203,518614,623520,595879,656941,518792,592178,54.5,,,,,,,,45,1,Cutter,0,7,0,7,7,0,0,7,Standard,Standard,71,0,0.015
FF,4/27/19,93.1,-2.42,5.57,"Darvish, Yu",502481,506433,field_out,hit_into_play,,,,,8,"Jarrod Dyson grounds out, second baseman Daniel Descalso to first baseman Anthony Rizzo.",R,L,R,ARI,CHC,X,4,ground_ball,1,0,2019,-0.33,1.35,0.22,1.95,,,,1,5,Bot,149.82,154.73,,,543089,,,7.555747651,-135.3717296,-6.554461739,-5.6897728,27.84920909,-14.21527633,3.4,1.62,18,87.1,-5,93.7,2490,6.5,564843,506433,543089,519203,518614,623520,595879,656941,518792,592178,53.97,0.16,0.144,0,1,0,0,2,44,2,4-Seam Fastball,0,7,0,7,7,0,0,7,Standard,Standard,194,-0.003,-0.206
FC,4/27/19,86,-2.49,5.59,"Darvish, Yu",502481,506433,,ball,,,,,11,"Jarrod Dyson grounds out, second baseman Daniel Descalso to first baseman Anthony Rizzo.",R,L,R,ARI,CHC,B,,,0,0,2019,0.71,-0.09,-1.1,3.33,,,,1,5,Bot,,,,,543089,,,1.879508244,-125.2588867,1.010472275,7.026148135,23.1623741,-33.5471045,3.56,1.83,,,,85.9,2925,6,564843,506433,543089,519203,518614,623520,595879,656941,518792,592178,54.54,,,,,,,,44,1,Cutter,0,7,0,7,7,0,0,7,Standard,Standard,83,0,0.028
SL,4/27/19,84.4,-2.52,5.54,"Darvish, Yu",571863,506433,strikeout,swinging_strike,,,,,7,Matt Koch strikes out swinging.,R,L,R,ARI,CHC,S,2,,2,2,2019,1.26,0.07,-0.33,1.73,,,,0,5,Bot,,,,,543089,,,2.625651453,-122.7876212,-2.644329885,12.00487682,23.9130305,-31.16399659,3.4,1.62,,,,83.7,,5.8,564843,506433,543089,519203,518614,623520,595879,656941,518792,592178,54.73,,,0,1,0,0,,43,5,Slider,0,7,0,7,7,0,0,7,Standard,Standard,93,-0.005,-0.217
FC,4/27/19,83.4,-2.4,5.63,"Darvish, Yu",571863,506433,,swinging_strike,,,,,8,Matt Koch strikes out swinging.,R,L,R,ARI,CHC,S,,,2,1,2019,0.61,-0.33,0.25,1.96,,,,0,5,Bot,,,,,543089,,,4.894102243,-121.4921414,-1.432704824,5.145358329,21.205315,-35.42528528,3.49,1.6,,,,83.5,2876,6.1,564843,506433,543089,519203,518614,623520,595879,656941,518792,592178,54.45,,,,,,,,43,4,Cutter,0,7,0,7,7,0,0,7,Standard,Standard,61,0,-0.073
FF,4/27/19,92.5,-2.34,5.72,"Darvish, Yu",571863,506433,,ball,,,,,11,Matt Koch strikes out swinging.,R,L,R,ARI,CHC,B,,,1,1,2019,-0.15,1.1,-0.76,4.15,,,,0,5,Bot,,,,,543089,,,4.335554087,-134.6088081,-0.588931675,-2.779757812,29.42394853,-18.99197594,3.6,1.72,,,,92.3,2514,6.2,564843,506433,543089,519203,518614,623520,595879,656941,518792,592178,54.3,,,,,,,,43,3,4-Seam Fastball,0,7,0,7,7,0,0,7,Standard,Standard,188,0,0.054
FF,4/27/19,90.1,-2.23,5.7,"Darvish, Yu",571863,506433,,called_strike,,,,,6,Matt Koch strikes out swinging.,R,L,R,ARI,CHC,S,,,1,0,2019,0.06,1.16,0.48,2.83,,,,0,5,Bot,,,,,543089,,,6.634268167,-131.2151449,-3.726593235,-0.648873608,25.60488666,-18.07806179,3.57,1.64,,,,90.9,2490,6.5,564843,506433,543089,519203,518614,623520,595879,656941,518792,592178,53.96,,,,,,,,43,2,4-Seam Fastball,0,7,0,7,7,0,0,7,Standard,Standard,177,0,-0.05
FF,4/27/19,90.9,-2.25,5.76,"Darvish, Yu",571863,506433,,ball,,,,,11,Matt Koch strikes out swinging.,R,L,R,ARI,CHC,B,,,0,0,2019,-0.18,1.39,-0.3,4.69,,,,0,5,Bot,,,,,543089,,,5.305763189,-132.3429661,0.203619062,-3.229187531,26.6952057,-15.95052713,3.7,1.71,,,,91.4,2503,6.5,564843,506433,543089,519203,518614,623520,595879,656941,518792,592178,54.04,,,,,,,,43,1,4-Seam Fastball,0,7,0,7,7,0,0,7,Standard,Standard,187,0,0.037
FC,4/27/19,90.2,-2.24,5.66,"Darvish, Yu",571974,506433,field_out,hit_into_play,,,,,9,"John Ryan Murphy grounds out softly, third baseman David Bote to first baseman Anthony Rizzo.",R,R,R,ARI,CHC,X,5,ground_ball,1,2,2019,-0.03,0.19,0.37,1.74,,,,2,4,Bot,112.81,178.56,,,543089,,,6.517806113,-131.1909915,-4.16381659,-1.696394436,28.24068965,-29.28988234,3.12,1.44,,82.9,-21,89.7,1892,6,564843,506433,543089,519203,518614,623520,595879,656941,518792,592178,54.46,0.073,0.066,0,1,0,0,2,37,4,Cutter,0,5,0,5,5,0,0,5,Standard,Standard,187,-0.004,-0.081
FF,4/27/19,94.5,-2.4,5.48,"Darvish, Yu",571974,506433,,called_strike,,,,,9,"John Ryan Murphy grounds out softly, third baseman David Bote to first baseman Anthony Rizzo.",R,R,R,ARI,CHC,S,,,1,1,2019,-0.29,1.32,0.33,1.63,,,,2,4,Bot,,,,,543089,,,7.799791261,-137.3195552,-7.316658751,-5.465731696,30.51952188,-13.93206296,3.11,1.53,,,,94.7,2520,6.5,564843,506433,543089,519203,518614,623520,595879,656941,518792,592178,53.98,,,,,,,,37,3,4-Seam Fastball,0,5,0,5,5,0,0,5,Standard,Standard,192,0,-0.028
SL,4/27/19,84.3,-2.39,5.51,"Darvish, Yu",571974,506433,,ball,,,,,14,"John Ryan Murphy grounds out softly, third baseman David Bote to first baseman Anthony Rizzo.",R,R,R,ARI,CHC,B,,,0,1,2019,1.25,0.26,1.84,-0.54,,,,2,4,Bot,,,,,543089,,,7.310322543,-122.3531599,-8.09170118,11.06025781,22.64601364,-28.34327315,3.16,1.43,,,,83.6,,5.8,564843,506433,543089,519203,518614,623520,595879,656941,518792,592178,54.69,,,,,,,,37,2,Slider,0,5,0,5,5,0,0,5,Standard,Standard,102,0,0.012
FF,4/27/19,94.4,-2.38,5.56,"Darvish, Yu",571974,506433,,foul,,,,,5,"John Ryan Murphy grounds out softly, third baseman David Bote to first baseman Anthony Rizzo.",R,R,R,ARI,CHC,S,,,0,0,2019,-0.24,1.22,-0.17,2.25,,,,2,4,Bot,,,,,543089,,,6.338404558,-137.4785195,-5.778528993,-4.293546171,26.25256058,-15.50635055,3.12,1.44,216,74,40,95.6,2651,6.6,564843,506433,543089,519203,518614,623520,595879,656941,518792,592178,53.86,,,,,,,,37,1,4-Seam Fastball,0,5,0,5,5,0,0,5,Standard,Standard,191,0,-0.019
FC,4/27/19,87.7,-2.29,5.6,"Darvish, Yu",605113,506433,grounded_into_double_play,hit_into_play,,,,,8,"Nick Ahmed grounds into a double play, third baseman David Bote to second baseman Daniel Descalso to first baseman Anthony Rizzo.   Ketel Marte out at 2nd.    Nick Ahmed out at 1st.",R,R,R,ARI,CHC,X,5,ground_ball,0,0,2019,0.49,0.07,-0.08,1.89,,,606466,0,4,Bot,107.24,169.44,,,543089,,,4.323763676,-127.8129977,-3.078378089,4.630155167,22.7256978,-31.02505332,3.58,1.74,6,92,-17,87.9,2855,6,564843,506433,543089,519203,518614,623520,595879,656941,518792,592178,54.48,0.16,0.155,0,1,0,0,2,36,1,Cutter,0,5,0,5,5,0,0,5,Standard,Standard,99,-0.046,-0.506
FC,4/27/19,88,-2.48,5.55,"Darvish, Yu",606466,506433,field_error,hit_into_play,,,,,7,Ketel Marte reaches on a fielding error by third baseman David Bote.,R,L,R,ARI,CHC,X,5,ground_ball,3,2,2019,0.46,-0.14,-0.48,1.8,,,,0,4,Bot,100.65,168.93,,,543089,,,3.873226082,-128.1757249,-2.747202899,4.326451901,24.86659344,-33.37271259,3.53,1.68,12,96.7,-7,88,2798,6.1,564843,506433,543089,519203,518614,623520,595879,656941,518792,592178,54.41,0.22,0.198,0.9,1,0,0,2,35,7,Cutter,0,5,0,5,5,0,0,5,Standard,Standard,74,0.024,0.379
